rider_id,alloted_orders,delivered_orders,undelivered_orders,lifetime_order_count
6085,19,18,1,44
18663,125,125,0,142
11112,13,13,0,33
9615,31,31,0,161
2815,6,6,0,106
17686,42,42,0,362
18496,0,0,0,624
1140,27,26,1,67
6474,69,68,1,1019
6546,0,0,0,53
10379,15,15,0,69
9734,165,165,0,570
13650,100,99,1,122
20042,40,37,3,1972
15862,3,3,0,362
15360,1,1,0,16
21410,48,48,0,80
21457,0,0,0,245
12137,25,23,2,42
7975,56,56,0,523
10118,37,37,0,99
14136,13,13,0,84
4772,53,53,0,261
4500,96,95,1,184
5315,55,55,0,369
4156,136,135,1,189
13569,10,10,0,17
3490,328,327,2,866
6310,121,121,0,149
12339,43,42,1,159
16335,33,33,0,78
19733,12,12,0,237
9858,122,122,1,397
16401,0,0,0,4
14178,11,11,0,121
1737,118,116,2,631
9347,110,110,0,137
14666,2,0,0,5
2173,103,101,2,539
1721,33,32,1,934
14104,70,70,0,95
1706,57,55,2,758
2444,78,77,2,1259
3595,24,23,1,3523
9558,74,74,0,202
16283,8,8,0,298
10519,186,185,1,1199
16059,32,31,1,293
2234,7,7,0,2988
21148,2,2,0,295
16620,19,18,1,67
8142,49,49,0,431
900,101,101,0,722
4508,45,45,0,549
11800,66,65,1,130
996,60,59,1,223
20161,12,12,0,67
21538,4,4,0,813
10564,72,69,3,185
17582,35,35,0,881
1197,307,305,3,696
6675,59,59,0,2049
17414,49,49,0,525
3644,2,2,0,8
2617,167,166,1,796
4385,12,12,0,35
18503,6,6,0,200
15668,0,0,0,54
782,71,70,1,1385
6568,116,116,0,163
17258,11,10,1,74
20172,10,10,0,18
16437,27,27,0,78
18039,24,24,0,413
1338,194,194,1,395
21288,0,0,0,8
12198,30,30,0,56
21519,4,4,0,70
10401,87,86,1,261
16794,34,34,0,203
12330,31,29,2,156
16667,1,1,0,341
15420,89,86,3,193
3584,328,327,3,555
21011,23,23,0,463
18457,62,60,2,481
7182,19,19,0,80
4087,79,78,1,23626
18030,13,13,0,1142
18580,63,63,0,564
11667,64,62,2,288
18437,2,2,0,38
6390,7,6,1,22
7392,149,148,1,1018
20076,5,5,0,722
6962,12,12,0,890
16344,153,150,3,189
5047,131,130,3,299
15535,44,44,0,47
21454,55,55,0,157
18341,74,74,0,86
16364,122,122,0,459
16303,14,14,0,421
398,8,7,1,35
13558,0,0,0,35
5568,100,98,2,107
13018,64,63,1,181
4237,136,136,0,749
16671,10,9,1,15
15145,4,4,0,41
20489,46,45,1,105
11646,8,8,0,46
17815,0,0,0,114
7362,18,18,0,47
13047,6,6,0,129
9330,300,298,3,557
1127,16,16,0,39
16984,66,64,2,205
2348,235,234,1,1061
11901,29,28,1,70
13440,127,127,0,541
18446,44,43,1,78
16376,232,231,1,522
6684,106,105,1,4971
3975,54,54,0,94
6023,12,12,0,40
2417,146,146,0,298
10878,12,10,2,3583
5656,120,119,1,1167
2499,148,148,0,276
14415,90,90,0,170
8357,2,2,0,128
12453,33,31,2,84
18779,5,5,0,114
10662,27,27,0,77
19110,19,19,0,73
19505,1,1,0,10
8425,48,46,2,313
19227,21,21,0,602
20538,0,0,0,1
11245,29,29,0,97
15315,5,5,0,73
32,172,168,4,1073
9401,125,124,1,2011
423,229,229,0,920
11826,0,0,0,58
16769,58,58,0,713
10586,0,0,0,503
672,40,40,0,89
10011,59,59,0,1246
21531,43,43,0,76
4030,10,10,0,53
1282,142,140,2,2445
12203,53,53,0,324
17833,7,5,2,31
7980,37,36,1,60
3337,120,119,1,165
11647,3,3,0,55
8073,2,1,1,29
5225,101,101,1,2265
185,31,31,0,78
215,28,27,1,184
19409,2,2,0,6
9804,165,162,3,637
12177,24,24,0,264
16786,25,25,0,494
5400,33,33,0,187
18235,29,28,1,115
3993,62,62,0,572
18630,110,109,1,264
14912,0,0,0,156
9129,119,118,1,166
15917,1,1,0,25
19706,0,0,0,14
17120,18,18,0,58
2759,43,42,1,3453
21192,0,0,0,1
14969,0,0,0,5
14601,4,4,0,5
314,71,70,1,349
16854,0,0,0,24
9616,38,38,0,116
14253,4,4,0,583
17098,6,6,0,171
6094,5,5,0,52
19801,2,2,0,4
877,142,141,1,375
14268,28,27,1,53
9943,99,97,2,134
11773,2,2,0,97
1113,183,183,0,209
11976,117,117,0,154
11965,22,22,0,50
10678,90,90,0,1043
15542,0,0,0,1605
3135,221,220,2,313
13595,70,70,0,662
9289,29,29,0,115
20900,23,23,0,152
15698,81,81,0,92
13014,9,9,0,2544
18526,103,103,0,163
1064,24,23,1,199
9121,9,9,0,89
13323,96,96,0,478
3085,240,239,1,346
14806,0,0,0,2
12089,0,0,0,51
1171,99,99,0,4938
3203,219,219,0,451
13588,18,18,0,31
12333,62,62,0,90
4978,65,65,0,143
10304,12,12,0,149
2937,9,9,0,196
13390,149,145,4,201
10245,106,105,1,272
17792,113,112,1,129
10898,5,5,0,52
5021,7,6,1,493
5028,113,112,1,651
21420,60,60,0,239
21103,20,20,0,675
14571,23,23,0,123
5302,34,33,1,162
10533,136,136,0,146
9974,83,83,0,163
1865,207,204,3,1014
19052,44,44,0,50
1129,92,92,1,812
19978,62,61,1,3449
8801,23,23,0,80
19257,0,0,0,131
19031,33,33,0,249
15631,1,1,0,268
10244,55,55,0,430
17834,12,12,0,160
1717,88,88,0,259
20468,17,17,0,995
20516,0,0,0,4
1725,28,28,1,121
2584,18,18,0,73
9714,57,57,0,670
16486,0,0,0,12
15895,11,11,0,23
13893,80,78,2,305
2379,96,95,1,300
14490,36,36,0,119
12399,124,121,3,1168
7265,2,2,0,5
786,117,117,0,154
20717,5,4,1,54
3242,7,7,0,3625
5431,0,0,0,190
13870,85,85,0,905
5715,64,64,0,953
13669,44,44,1,411
7468,2,2,0,7
18998,26,26,0,1480
4709,20,20,0,31
10641,43,43,0,174
8800,77,76,1,2083
12587,49,49,0,405
15149,64,63,1,338
16171,1,1,0,3
1934,21,21,0,68
2947,50,50,0,1085
15918,283,283,0,394
11912,15,15,0,706
991,32,32,0,97
2844,11,11,0,77
7934,32,32,0,199
2887,10,10,0,136
8485,178,174,4,3356
12206,36,36,0,87
3895,172,171,1,737
5003,253,252,1,1054
8933,19,19,0,545
5146,140,140,1,430
19779,0,0,0,3
10081,30,28,2,2746
8404,100,95,5,384
1323,119,118,2,266
13340,92,91,1,1071
1785,237,236,1,901
15196,12,12,0,209
5306,117,117,0,174
14266,15,15,0,676
5294,293,291,2,972
2041,10,10,0,484
12031,108,108,0,233
2287,44,44,0,1647
20279,0,0,0,2
19115,130,130,0,227
1931,32,32,0,280
17210,85,83,2,582
18479,82,82,0,224
12992,0,0,0,38
16241,9,9,0,61
16044,16,15,1,640
18472,6,6,0,920
14648,154,154,0,414
13249,10,9,1,18
14979,1,1,0,17
13871,25,25,1,815
4707,148,148,0,328
10971,47,46,1,6267
5091,298,295,4,485
13592,14,13,1,301
3156,16,13,3,55
18519,8,8,0,4544
7164,26,26,0,113
14287,149,149,0,266
14535,2,2,0,1036
13423,2,2,0,86
14425,1,1,0,50
5643,41,41,0,1294
4092,51,50,1,185
2732,120,119,1,2482
13070,36,36,0,2461
7071,74,74,0,333
986,47,45,2,756
13083,1,0,0,3
20678,0,0,0,7
21001,71,71,1,646
6221,100,99,1,491
12573,26,26,0,280
1082,6,6,0,35
17874,16,15,1,267
17604,19,19,0,140
12919,59,59,0,440
8296,124,124,0,804
2277,84,84,0,176
7779,45,45,0,86
4462,56,54,2,330
4528,54,53,1,116
12933,44,44,0,197
11630,0,0,0,33
17244,123,123,0,315
8790,14,14,0,1532
21128,107,105,2,262
11595,2,2,0,288
15259,2,2,0,71
1183,32,31,1,296
21248,52,52,0,63
13654,138,136,2,216
4165,14,13,1,69
10837,50,50,0,84
20437,32,32,0,337
1610,77,75,2,276
11009,25,25,1,506
12972,0,0,0,222
18936,1,1,0,53
13363,18,18,0,191
18648,140,139,1,1359
323,181,181,0,422
3273,148,145,3,694
560,23,23,0,201
18558,0,0,0,7
18705,87,86,1,227
17150,3,3,0,2199
3683,66,63,3,1283
21026,15,15,0,78
7135,59,58,1,79
14333,0,0,0,2
7853,2,2,0,64
17719,17,17,0,54
15715,3,3,0,6350
20753,5,5,0,14
16423,16,14,2,21
11855,25,25,0,371
7093,65,64,1,109
12113,47,47,0,366
10882,43,43,0,72
7118,38,38,0,84
17100,109,108,1,921
21116,24,24,0,53
15828,0,0,0,567
19526,118,118,0,139
18131,34,34,0,978
7111,39,39,0,3967
16864,21,21,0,114
9004,8,7,1,49
17125,12,12,0,47
13921,1,1,0,205
11973,116,116,0,847
20389,2,2,0,666
15258,7,7,0,12
3252,84,84,0,1293
19393,6,4,2,45
19286,326,321,5,397
19740,28,28,0,1862
20931,29,29,0,337
8977,32,32,0,1489
6481,0,0,0,549
15110,52,49,3,4334
16845,140,139,1,223
6061,270,269,1,513
10500,73,73,0,402
13995,51,51,0,98
1147,102,100,2,1435
16712,4,4,0,1216
9336,92,92,0,144
3471,259,258,1,303
20470,2,1,1,3
11281,88,88,0,1572
8258,72,71,1,234
16488,14,14,0,31
4063,12,12,0,53
12579,35,34,1,250
6254,69,68,1,437
2142,181,180,1,937
9510,9,9,0,50
11957,22,21,1,140
5166,46,46,1,404
9412,10,10,0,501
21201,292,290,2,3033
15792,1,1,0,29
21046,10,9,1,71
17930,25,25,0,123
21413,0,0,0,67
3972,23,23,0,53
1230,99,99,0,373
6866,98,98,0,758
20298,14,14,0,268
11187,303,300,3,5788
216,125,125,1,732
11190,59,59,0,271
19465,0,0,0,44
5328,70,70,0,286
7406,1,1,0,78
12095,99,99,0,121
10224,43,42,1,450
21442,52,52,0,84
7778,24,23,1,539
9068,39,38,1,282
19935,124,122,2,295
18330,193,191,2,212
11693,23,22,1,145
16848,15,15,1,102
7810,38,38,0,57
5035,134,134,0,402
9062,114,110,4,510
16802,29,29,0,1451
13551,31,29,2,75
12706,18,18,0,56
9864,1,1,0,136
10883,0,0,0,37
16676,0,0,0,9
17498,10,10,0,47
499,78,75,3,2240
17672,42,42,0,189
7594,45,44,1,284
19109,6,6,0,152
19495,60,60,0,72
5973,136,135,1,1028
18549,28,28,0,1800
12186,80,80,0,941
3924,64,63,1,107
62,0,0,0,13
2724,144,144,0,2822
10901,38,38,0,5930
17463,0,0,0,167
19761,0,0,0,115
6566,87,87,0,319
6058,59,59,0,217
13260,0,0,0,6
17542,282,282,0,723
4862,19,19,0,92
20399,2,2,0,18
11415,90,90,1,2285
6665,57,57,0,508
18367,21,20,1,61
12880,0,0,0,28
2165,102,102,0,727
14942,4,2,2,1497
20633,3,2,1,57
3504,70,69,2,1336
15434,152,152,0,160
429,208,207,1,7660
6456,39,39,0,2193
8612,58,58,0,1175
18214,14,14,0,31
11675,57,57,0,237
8370,43,42,1,59
901,405,402,3,1486
20604,1,1,0,25
8147,80,80,0,2307
18992,6,6,0,19
7609,58,58,0,101
10518,26,24,2,133
14196,24,23,1,379
5569,44,44,0,140
12663,0,0,0,245
15370,132,131,1,695
17986,103,102,1,1325
18848,11,11,0,57
20130,8,8,0,115
5727,22,22,0,46
4201,0,0,0,1106
6179,7,7,0,211
19231,9,9,0,324
20455,26,25,2,384
20514,0,0,0,10
7232,52,51,1,167
10095,33,33,0,77
6862,13,13,0,30
4008,65,64,1,342
18372,12,12,0,121
19976,33,33,0,72
15591,43,41,2,550
9567,30,27,3,189
20815,0,0,0,684
20820,19,19,0,783
2299,209,208,1,398
4176,91,90,1,365
18786,20,20,0,53
7302,133,132,2,956
3909,9,9,0,36
3535,51,51,0,93
1045,43,43,0,109
7827,0,0,0,261
1558,118,117,1,329
8509,168,165,3,474
14785,15,13,2,145
10002,143,141,2,726
19668,0,0,0,4
775,137,136,1,297
7564,11,11,0,737
18167,0,0,0,661
10098,20,20,0,618
9355,0,0,0,13
7859,17,17,0,2945
8862,65,65,0,1818
19396,19,19,0,174
9447,39,38,1,291
9944,3,3,0,75
14048,1,1,0,14
10234,64,64,0,311
15501,26,26,0,36
16473,14,14,0,142
7431,53,52,1,144
21385,22,22,0,54
16503,90,88,2,427
3211,99,98,1,229
15849,10,10,0,25
18810,5,5,0,38
20614,50,50,0,115
7674,9,9,0,683
2357,102,101,1,183
695,183,179,4,969
9359,21,21,0,326
5421,18,17,1,89
14267,5,5,0,10
13434,3,3,0,57
7868,34,33,1,116
9186,120,119,1,268
17858,31,30,1,125
19411,0,0,0,49
17551,0,0,0,2
7175,93,92,1,1739
13278,34,34,0,379
7364,47,47,0,691
4784,63,63,0,286
4650,102,101,2,224
8488,9,9,0,43
3373,24,24,0,467
18955,12,11,1,54
5811,88,88,0,868
9805,112,107,6,597
21465,39,39,0,150
19847,51,49,3,2403
10622,77,77,0,1399
18628,19,19,0,132
19342,13,13,0,4499
1030,53,53,0,835
19436,11,11,0,78
4965,6,6,0,29
803,47,47,0,175
11058,45,44,1,205
16827,14,14,0,39
19329,0,0,0,25
18729,0,0,0,1685
16746,5,5,0,354
15877,48,48,0,59
20428,1,1,0,754
18265,13,13,0,60
16243,26,26,0,94
15000,6,6,0,14
2576,89,89,0,1001
21238,9,9,0,194
9371,0,0,0,7
12763,10,10,0,74
15407,56,55,1,1273
8780,224,223,1,654
20748,43,43,0,64
5232,110,109,2,700
15823,1,1,0,16
5030,340,340,0,1754
2441,124,123,1,764
15803,157,157,0,331
19635,33,33,0,69
16741,16,16,0,35
20160,3,2,1,1312
7863,137,137,0,1078
18865,0,0,0,16
14748,1,0,0,63
13108,7,7,0,39
11101,48,48,0,179
12358,0,0,0,6
714,0,0,0,49
11139,2,2,0,16
2296,0,0,0,2
4323,0,0,0,48
2397,110,108,2,1810
17538,3,3,0,30
5401,9,9,0,280
9006,37,37,0,1307
1786,54,54,0,1276
19704,124,124,0,208
6618,66,66,0,122
3207,26,26,0,278
3040,0,0,0,8
5792,41,41,0,71
14728,16,16,0,78
14204,11,10,1,137
16792,44,43,1,58
1098,25,24,1,40
15235,15,15,0,224
2333,13,13,0,102
5655,45,43,2,134
10296,22,22,0,462
20971,43,42,1,1645
2035,5,5,0,172
5050,82,80,2,184
21106,0,0,0,1
9258,109,109,0,923
6059,12,11,1,150
20289,32,32,0,379
4713,355,355,1,1313
5299,104,103,1,181
12105,88,88,0,269
4204,223,222,3,734
20005,0,0,0,8
14520,102,102,0,2367
5482,41,41,0,102
8299,3,3,0,59
8508,9,8,1,64
7083,23,23,0,84
814,82,82,0,199
19414,5,5,0,11
20046,3,3,0,15
6830,26,25,1,97
645,20,20,0,1511
18930,40,40,0,56
8584,11,11,0,46
15031,0,0,0,77
2459,30,30,0,1945
13807,10,10,0,163
18617,1,0,0,283
17717,84,84,0,239
12156,77,77,0,274
11854,63,62,1,129
5902,5,5,0,217
19995,0,0,0,3
14019,57,55,2,440
11332,23,23,0,71
16286,39,38,1,2079
14650,0,0,0,1
13561,32,32,0,197
20844,2,2,0,3
14643,36,36,0,140
7312,49,49,0,1260
3034,21,21,0,126
8345,92,92,0,1710
4857,116,116,0,182
14380,0,0,0,4
11887,114,114,0,682
20647,40,40,0,106
12635,0,0,0,2
15289,35,34,1,78
20985,0,0,0,89
8876,152,152,0,1963
6119,37,37,0,464
2302,63,62,1,207
15441,3,3,0,14
20876,18,17,1,587
15079,201,198,3,487
16501,1,0,0,571
20738,38,38,0,122
13736,49,49,0,2042
17454,72,72,0,772
21301,8,7,1,125
7427,86,85,2,1718
7672,38,37,1,250
1371,91,91,1,369
17393,59,59,0,317
3251,229,228,2,921
11229,162,162,0,1248
17305,3,3,0,1363
13431,0,0,0,37
13762,6,6,0,9
6277,39,39,0,136
1378,18,18,0,150
10931,135,135,0,2588
13294,4,4,0,25
1038,105,104,1,674
13634,44,44,0,397
18538,8,8,0,1928
16836,64,60,4,74
10037,86,86,0,345
9073,54,53,1,435
15855,47,45,2,54
2745,76,76,0,3058
9226,54,54,0,419
19000,0,0,0,51
13991,33,33,0,538
4302,79,79,0,1242
13161,16,16,0,2339
6901,38,38,0,123
7177,68,68,0,226
17770,4,4,0,71
12370,10,10,0,207
1524,324,323,1,1637
1229,34,34,0,390
3233,100,98,2,2544
5317,30,30,0,1118
14496,95,95,0,10267
12359,14,14,0,50
14149,10,10,0,74
9053,119,117,2,684
18320,3,3,0,83
19624,6,6,0,17
5009,217,216,1,304
690,1,1,0,31
5124,47,47,0,84
14971,0,0,0,345
10307,61,61,0,579
1477,113,111,2,1631
9764,192,190,2,565
20149,0,0,0,1262
15699,3,3,0,348
15117,5,5,0,34
14939,34,32,2,1574
12973,116,114,2,1856
14482,17,17,0,73
1674,279,279,0,331
8588,57,57,0,126
11442,23,23,0,99
8743,122,122,0,419
126,45,44,1,748
13488,29,29,0,330
8109,117,116,2,1293
16568,2,1,1,5
17208,54,54,0,509
19191,0,0,0,6
6916,61,59,2,810
14139,3,3,0,15
6637,2,2,0,13
4065,207,204,3,628
11720,60,59,1,216
3539,250,250,0,1366
1665,116,116,0,248
13659,19,19,0,1866
16343,99,96,3,951
18856,1,1,0,9
9028,31,31,0,131
12332,16,15,1,34
1296,134,131,3,169
9411,35,35,0,402
19570,38,38,0,2474
18013,58,57,1,501
4896,138,138,0,497
7835,68,67,1,513
15604,0,0,0,528
3692,35,35,0,77
19989,8,8,0,56
495,367,365,2,1666
18770,67,67,0,196
3250,102,102,1,1050
16016,0,0,0,1036
15363,5,5,0,6
1645,33,33,0,101
474,179,175,4,795
11069,158,158,0,1851
19382,5,5,0,6
9436,14,13,1,55
14810,19,19,0,56
9199,28,28,0,245
7322,39,39,0,715
6076,21,21,0,1160
20776,11,10,1,26
20975,50,48,2,52
20487,0,0,0,21
1700,280,279,1,565
15674,12,9,3,18
6748,122,121,1,350
16631,0,0,0,1643
20002,6,6,0,126
2722,25,25,0,50
8251,29,29,0,570
10216,0,0,0,26
5162,23,23,0,978
18033,88,88,0,312
15231,0,0,0,139
6216,185,183,2,323
21240,0,0,0,1
14135,22,22,0,37
8119,28,28,0,120
1767,180,179,1,1137
14695,1,1,0,1242
1272,84,83,1,169
20705,0,0,0,3
2390,368,366,2,981
12340,31,31,0,371
3167,176,173,3,1899
4894,130,129,1,326
16128,97,97,0,1406
17072,127,127,0,433
14755,129,129,1,411
263,215,215,0,992
21313,2,1,1,883
7931,45,44,1,3649
15468,0,0,0,1143
14483,119,117,2,285
10250,52,51,1,90
13179,31,31,0,332
1668,8,8,0,20
2034,75,74,1,228
7771,161,160,2,589
4238,165,164,1,310
21262,21,20,1,2650
19595,1,1,0,11
15480,36,34,2,239
15796,32,32,0,207
7144,71,70,1,156
21139,178,172,6,648
15010,0,0,0,74
19793,57,56,1,198
5357,7,7,0,500
20075,78,77,1,1695
6795,72,72,0,108
11292,43,42,1,385
17284,0,0,0,827
12337,63,62,1,195
8502,26,26,0,105
16838,4,4,0,107
8338,67,63,4,382
9877,6,5,1,35
18018,48,48,0,174
4243,147,145,2,172
3081,401,400,2,2563
16007,4,4,0,23
21335,1,0,0,23
2766,306,304,3,5840
13319,4,4,0,248
1218,72,72,0,99
17513,121,120,1,436
17183,0,0,0,2
16966,6,6,0,276
20635,8,8,0,155
4547,61,60,1,852
18103,25,25,0,585
13279,69,69,1,291
7755,4,4,0,29
456,231,230,1,278
2145,31,30,1,75
796,102,102,0,377
1281,20,19,1,756
1247,110,110,1,5149
531,329,329,0,1453
13157,3,1,2,3
546,258,256,2,677
297,62,62,0,93
4846,220,220,0,536
5154,259,257,3,498
16285,50,50,0,71
21310,4,1,3,159
14270,8,6,2,13
1261,308,307,1,429
16476,21,21,0,864
2395,60,60,0,537
7271,79,78,1,261
3791,29,29,1,192
233,111,110,1,237
2290,18,18,0,121
16347,60,60,0,475
21392,13,13,0,26
2781,13,13,0,191
1383,168,166,2,772
20140,0,0,0,583
8910,33,33,0,994
4228,80,79,2,548
6827,49,49,0,190
12510,28,28,0,381
155,58,58,0,93
12707,40,40,0,211
2950,104,104,0,142
8340,14,14,0,115
17283,38,38,0,172
3670,114,113,1,342
7314,18,18,0,308
6021,12,12,0,44
19092,7,7,0,30
2507,56,55,1,2695
19147,32,32,0,835
20449,62,62,0,228
7387,3,3,0,331
16022,0,0,0,168
13163,12,12,0,64
19290,123,121,2,201
18699,30,29,1,312
14492,52,52,0,86
2421,2,2,0,29
15704,71,71,0,265
6223,31,31,0,122
7152,247,245,2,571
15248,0,0,0,4
17335,0,0,0,3
17332,100,100,0,4667
9454,92,92,0,238
18071,15,15,0,217
2295,103,101,2,2338
2677,161,160,1,2002
20500,0,0,0,1
12690,18,18,0,1252
16014,52,52,0,153
18873,0,0,0,1
17914,3,2,1,319
5276,59,59,0,178
9693,128,127,1,807
865,128,128,0,380
8231,33,33,0,620
12472,3,3,0,22
11614,0,0,0,11
8351,0,0,0,574
15504,34,32,2,295
18527,64,64,0,558
20490,0,0,0,8
6545,114,114,0,422
18334,45,44,1,146
4943,137,136,1,227
908,31,31,0,1367
20642,1,1,0,2
4270,26,26,0,67
17113,163,161,3,575
2377,16,15,1,88
684,41,41,0,1110
3928,6,6,0,257
7457,107,106,1,183
20236,0,0,0,3
1935,239,235,4,1474
19023,15,15,0,54
6725,0,0,0,69
514,68,68,0,120
2308,170,166,4,2891
3053,187,186,3,336
2767,25,25,0,327
9667,4,4,0,12
13137,7,7,0,700
17673,1,1,0,9
20902,3,3,0,466
12244,159,159,0,271
12695,5,5,0,90
1056,61,59,4,155
16999,26,26,0,35
15473,45,45,0,344
18923,89,89,0,283
14986,213,210,4,602
4697,158,158,0,674
16935,0,0,0,16
18031,3,3,0,6
12892,7,6,1,275
3768,6,5,1,85
19420,20,20,0,102
4162,7,6,1,751
18090,119,119,0,217
17303,20,19,1,667
2833,18,17,1,68
15511,175,174,1,668
4860,14,14,0,71
12000,14,14,0,142
13238,0,0,0,4
12064,0,0,0,15
10499,30,30,0,462
5238,169,167,3,561
12644,1,0,0,11
13825,16,16,0,375
15856,1,0,0,1
9907,88,88,0,530
15789,62,62,0,136
9339,4,4,0,92
4337,6,6,0,37
8671,154,153,1,769
17240,1,1,0,528
17799,0,0,0,75
7962,152,149,3,2827
14884,63,62,1,461
18079,7,6,1,423
12745,26,26,0,199
17988,37,37,0,729
4327,164,163,1,272
3609,45,44,1,6138
20230,9,9,0,33
17616,3,3,0,8
19180,101,101,0,318
8566,0,0,0,79
20999,4,4,0,8
7922,22,22,0,197
21336,0,0,0,51
4146,68,67,1,87
4961,11,11,0,82
19332,30,30,0,141
14934,0,0,0,52
8685,47,47,0,78
11967,47,45,2,331
14721,8,8,0,11
1496,29,29,0,186
13124,37,37,0,1490
13536,49,49,0,118
2508,34,34,0,44
11290,107,106,1,453
4378,243,242,1,288
10384,66,65,1,319
6524,16,16,0,58
4089,0,0,0,35
14993,60,60,0,1545
15562,25,25,0,615
13937,67,66,1,307
12624,18,18,0,71
2064,74,74,0,249
7907,33,33,0,168
8200,80,80,0,142
6144,138,135,3,2759
11712,28,28,0,54
10820,94,94,1,571
15815,279,279,0,557
3557,13,13,0,31
14781,0,0,0,212
20634,116,115,1,714
14922,1,1,0,1429
10846,22,22,0,106
6875,44,44,0,241
207,16,15,1,694
871,34,34,0,108
2103,56,56,1,1592
15122,44,43,1,563
16949,103,102,1,720
21332,57,57,0,287
7636,1,1,0,49
11745,0,0,0,37
5122,135,134,1,240
3687,160,158,2,186
3262,141,138,3,1053
15541,5,5,0,10
21365,166,165,1,533
15553,1,1,0,129
16309,25,25,0,355
12741,29,29,0,124
14413,57,56,1,1767
4039,36,35,1,40
14401,42,40,2,377
19489,14,14,0,23
5830,10,10,0,129
392,49,49,1,3369
11329,94,93,1,1118
20297,58,58,0,2264
14769,43,43,0,236
13573,3,3,0,950
13254,6,6,0,15
14085,253,251,2,376
6579,145,144,2,2083
18475,18,16,2,1259
16940,0,0,0,7
20723,3,3,0,9
15809,19,19,0,428
2931,6,6,0,126
20233,7,7,0,141
7735,14,14,0,51
13533,69,69,0,201
20743,31,31,0,243
17704,41,41,0,4181
10963,15,15,0,733
16538,14,14,0,60
11149,13,13,0,79
12530,72,72,0,1868
12395,0,0,0,11
11785,18,18,0,449
6960,112,112,0,125
9178,87,87,0,3616
20566,3,3,0,238
6163,17,17,0,389
17962,0,0,0,2
6629,103,103,0,153
16357,2,2,0,46
2491,10,10,0,74
19406,0,0,0,8
8027,31,31,0,410
20496,0,0,0,1876
4853,182,182,0,269
9085,58,57,1,1157
19195,9,9,0,350
7458,13,13,0,43
21482,4,4,0,59
5934,43,42,1,77
4258,16,16,0,136
9656,86,86,0,1773
12063,16,16,0,9171
21318,28,28,0,47
4316,392,390,2,1150
1599,210,210,1,352
475,3,3,0,24
16931,0,0,0,2966
888,104,101,3,368
9736,116,116,0,612
6903,39,39,0,12115
7358,134,131,4,655
3382,6,6,0,130
17871,15,15,0,243
4988,93,91,2,217
11084,162,162,1,3550
15894,5,5,0,35
40,83,82,1,157
4640,95,94,1,524
12536,93,91,2,253
17034,39,39,0,54
19974,0,0,0,9
16107,8,8,0,15
8476,29,29,0,89
4182,50,49,1,170
14106,11,11,0,39
11559,14,14,0,227
12803,138,138,0,570
19881,50,48,2,53
15112,11,11,0,800
17170,13,12,1,133
20041,5,4,1,74
16291,36,36,0,459
15755,3,3,0,516
13671,24,24,0,140
20319,40,40,0,1200
17007,37,37,0,1117
6120,69,68,1,467
17760,40,40,0,149
6839,45,45,0,783
9747,76,76,0,726
11995,27,27,0,219
20960,0,0,0,2
21021,1,1,0,399
4781,217,216,1,410
11569,56,56,0,141
20561,11,11,0,70
4419,143,143,0,374
4307,168,167,1,1096
2867,73,73,0,129
20026,34,33,1,464
18567,10,10,0,413
17082,172,172,0,543
7707,70,70,0,148
6600,82,79,3,211
4425,26,26,0,559
2814,8,8,0,73
13849,52,52,0,59
15740,29,29,0,36
17699,41,41,0,389
7349,56,56,0,115
9560,3,3,0,14
5007,67,67,0,109
14590,52,50,2,159
16382,214,214,0,279
16293,184,184,0,422
18690,8,8,0,38
9716,50,48,2,57
20857,44,44,0,51
446,36,36,0,3486
21510,97,96,1,227
11759,27,27,0,273
17619,12,12,0,103
8632,156,153,3,1600
12772,139,138,1,203
19699,2,2,0,10
14569,53,53,0,68
19617,3,2,1,907
20848,0,0,0,68
2618,136,133,3,6340
7513,22,22,0,406
9207,3,3,0,150
3667,36,34,2,63
2524,127,127,0,1111
17506,3,2,1,559
414,449,446,3,815
16750,55,55,1,472
5673,20,19,1,522
18868,0,0,0,58
15485,35,34,1,354
12214,41,41,1,725
13852,30,30,0,178
1452,159,158,1,199
14063,8,7,1,87
9167,8,8,0,25
18228,9,8,1,672
17115,6,6,0,4932
1846,71,71,0,394
6501,15,15,0,67
12288,11,11,0,150
21062,63,62,1,536
16808,8,8,0,2562
14246,0,0,0,0
2045,77,77,0,164
410,435,433,2,615
10653,30,29,1,287
19007,23,22,1,30
18892,0,0,0,5
9211,94,90,4,230
13324,6,6,0,35
6001,36,35,1,57
9528,0,0,0,43
18898,3,3,0,12
12001,55,55,0,951
16195,29,29,0,277
4241,64,63,1,150
9094,1,1,0,3
14539,83,83,0,371
18383,3,3,0,6
15994,91,90,1,143
4027,64,63,1,146
21213,0,0,0,4
6551,10,10,0,32
10005,1,1,0,55
18562,29,29,1,1972
3390,49,49,0,175
15244,2,2,0,719
20568,118,115,3,1994
20933,36,36,0,2994
12839,0,0,0,9
2710,284,284,0,1251
18678,0,0,0,31
18840,19,19,0,131
20768,0,0,0,11
20269,43,43,0,64
6131,11,11,0,57
19752,1,1,0,5
19494,108,107,1,485
19921,311,310,1,374
20624,22,22,0,292
2552,3,3,0,42
11885,17,17,0,1028
16713,235,231,5,733
8816,0,0,0,335
18745,2,2,0,61
1102,141,141,0,177
19877,5,4,1,332
16025,15,15,0,36
15646,16,16,0,101
4979,62,61,1,599
6703,99,99,1,606
3579,59,58,1,491
